"","Gene","log2FC","pVal","qVal","Direction"
"1625","SPTBN1",0,1,1,"DOWN"
"1626","SYP",-7.86352064419926e-15,0.999999728943413,1,"DOWN"
"1627","TSPAN7",0.123037527830145,0.116653296275645,0.688740503427452,"UP"
"1628","TSN",-1.1737563998322e-15,0.999999923939019,1,"DOWN"
"1629","TFRC",7.11177024398723e-17,0.999999978836768,1,"UP"
"1630","DBNL",-0.0634150355656591,0.336376736647544,1,"DOWN"
"1631","SH3GL1",-0.027376338929117,0.619452146227047,1,"DOWN"
"1632","MYL12B;MYL12A;MYL9",-0.145703341688468,0.016832093749834,0.295489134696534,"DOWN"
"1633","NDRG1",0.0376645785270692,0.359170828783218,1,"UP"
"1634","NPTX1",4.04488083881431e-19,0.999999999309061,1,"UP"
"1635","FKBP3",-3.53957170873044e-18,0.999999994885682,1,"DOWN"
"1636","VAT1",-1.00310063820994e-19,0.999999999592314,1,"DOWN"
"1637","MYO5A",-0.0734293924347261,0.0317920689887186,0.407181065691991,"DOWN"
"1638","SELENBP2;SELENBP1",-0.208475844402358,0.222187864447798,0.944048587473853,"DOWN"
"1639","MAPK3",-0.11422016979507,0.127690206332671,0.715904761359397,"DOWN"
"1640","CRK",9.28024301883765e-19,0.999999998674849,1,"UP"
"1641","HEPACAM",0.0461550623711258,0.508049211589593,1,"UP"
"1642","NDUFA12",0.168437879019315,0.0329480625465208,0.408257788940669,"UP"
"1643","ACTR3B",-1.67530776126052e-18,0.999999997760587,1,"DOWN"
"1644","SURF4",0.035302328759668,0.342401766673791,1,"UP"
"1645","NCK2",-0.0817062698586141,0.0328517577575568,0.408257788940669,"DOWN"
"1646","HSPE1",5.3932089229923e-16,0.999999960916174,1,"UP"
"1647","CA4;CAR4",2.03136177973696e-18,0.999999998177222,1,"UP"
"1648","TPP2",-0.098616007144307,0.146210162696875,0.765914234903777,"DOWN"
"1649","NDUFA13",0.140654996192196,0.0356865761264206,0.421398986426151,"UP"
"1650","NDUFA3",0.40529732862882,0.00206069648292284,0.101018858226983,"UP"
"1651","SRM",-1.00284863298075e-18,0.999999998706093,1,"DOWN"
"1652","VCL",-2.59700619101988e-17,0.999999983625404,1,"DOWN"
"1653","GART",-0.012207175154093,0.698004381786539,1,"DOWN"
"1654","PTPMT1",0,1,1,"DOWN"
"1655","GNAL",0,1,1,"DOWN"
"1656","GRM7",0.0527048853040273,0.498641987008481,1,"UP"
"1657","CRTC1",1.6030735690303e-18,0.999999996956045,1,"UP"
"1658","SPTBN2",8.32635987185874e-16,0.999999947641535,1,"UP"
"1659","NDUFA4",0.140432893163518,0.0266501318133821,0.381446836157197,"UP"
"1660","ELFN2",2.46420654042611e-17,0.999999992058862,1,"UP"
"1661","NDUFA7",0.404223674184043,0.00012294260247388,0.0198500875779192,"UP"
"1662","ABLIM3",0,1,1,"DOWN"
"1663","TMCC1",0,1,1,"DOWN"
"1664","LTN1",0,1,1,"DOWN"
"1665","GBF1",0,1,1,"DOWN"
"1666","FAM120A",-0.0520248182344409,0.361324677633678,1,"DOWN"
"1667","OPCML",1.02637805545371e-16,0.999999966790133,1,"UP"
"1668","NDUFAF3",0.22559884388498,0.0411834665097515,0.443786602920844,"UP"
"1669","NOMO1",4.50456708767034e-17,0.999999986219765,1,"UP"
"1670","PRDX6",-0.0187546826281932,0.730679447657844,1,"DOWN"
"1671","KDSR",0,1,1,"DOWN"
"1672","TPM4",0,1,1,"DOWN"
"1673","CLTB",2.0870388478812e-11,0.999990204576233,1,"UP"
"1674","EXOC3",0.00680901491283822,0.588868964362436,1,"UP"
"1675","MVB12B",0.0363795240820297,0.352779170860904,1,"UP"
"1676","DGKB",-1.3755235769911e-17,0.999999995792377,1,"DOWN"
"1677","FBXO41",3.84113201050733e-16,0.99999995484374,1,"UP"
"1678","RETREG2",0,1,1,"DOWN"
"1679","WDR44",-1.41016513623356e-18,0.999999998184392,1,"DOWN"
"1680","PPTC7",0,1,1,"DOWN"
"1681","OCRL",-0.00614100623089612,0.68563826912512,1,"DOWN"
"1682","SNX1",-5.23126665773682e-16,0.999999950514238,1,"DOWN"
"1683","SOGA3",-3.24637910191871e-18,0.999999996128059,1,"DOWN"
"1684","NCKAP1",-0.158390050320651,0.000140085304007899,0.0198500875779192,"DOWN"
"1685","PPP2R2A",-0.013969080888506,0.662808276604534,1,"DOWN"
"1686","CRMP1",-0.0485717937270438,0.515101790871347,1,"DOWN"
"1687","UGGT1",-0.0338372072906872,0.169629840135091,0.818962464979297,"DOWN"
"1688","DGKQ",-0.02308646760167,0.482847234530582,1,"DOWN"
"1689","SLC39A10",2.70251881665561e-18,0.999999996257587,1,"UP"
"1690","TTYH3",0,1,1,"DOWN"
"1691","XPO1",4.4912284563153e-19,0.999999999043314,1,"UP"
"1692","NWD2",3.28816557845733e-15,0.99999992395584,1,"UP"
"1693","SIRPA",0.150275279581347,0.110343631843028,0.663935992872914,"UP"
"1694","SNX6",-6.6802446257807e-18,0.999999996256665,1,"DOWN"
"1695","CASKIN1",3.08558198992284e-18,0.99999999823714,1,"UP"
"1696","NRXN3",2.01042260600475e-17,0.999999990765835,1,"UP"
"1697","OXSR1",-0.087975383540307,0.121724935218932,0.699733197587125,"DOWN"
"1698","ATL2",0,1,1,"DOWN"
"1699","BCR",2.06683796154576e-16,0.999999990485617,1,"UP"
"1700","PRMT8",0.0306632629543338,0.432472389798932,1,"UP"
"1701","GAPVD1",-3.23035234871294e-19,0.999999999165308,1,"DOWN"
"1702","HERC4",0,1,1,"DOWN"
"1703","PTPN23",0.0654624277356733,0.368079717670523,1,"UP"
"1704","LRPPRC",0.082030948076192,0.173220037769879,0.826440382221947,"UP"
"1705","MFF",-1.11116350187648e-18,0.999999999209854,1,"DOWN"
"1706","PPP2R5A",0,1,1,"DOWN"
"1707","PIGS",0.0271011337352581,0.437041120581063,1,"UP"
"1708","MFSD4A",0,1,1,"DOWN"
"1709","ECPAS;AI314180",0.024875038468048,0.423513311491268,1,"UP"
"1710","DYNC1LI2",1.50325886580982e-18,0.999999997396348,1,"UP"
"1711","SARM1",0,1,1,"DOWN"
"1712","PDE1B",-1.77590746285704e-16,0.999999983301585,1,"DOWN"
"1713","ABHD10",0,1,1,"DOWN"
"1714","NCS1",-0.12650548759309,0.00716446531598772,0.195231679860665,"DOWN"
"1715","MAPRE3",-5.03303761450623e-19,0.999999998696321,1,"DOWN"
"1716","NDUFB4",0.240954830128571,0.0457016706017885,0.458488523386614,"UP"
"1717","ETFDH",0.101890005111704,0.26619466178047,1,"UP"
"1718","SLC6A7",-1.97402514419768e-15,0.999999837238334,1,"DOWN"
"1719","EXOC8",0,1,1,"DOWN"
"1720","L1CAM",3.2228864820344e-16,0.999999953972448,1,"UP"
"1721","ERC2",7.34768316233793e-18,0.999999994770825,1,"UP"
"1722","RAB35",3.20993269344921e-14,0.999999782236411,1,"UP"
"1723","SORT1",1.50747340540165e-15,0.999999876685363,1,"UP"
"1724","KCNIP4",3.31328603640321e-18,0.99999999704647,1,"UP"
"1725","ATP1A2",0.130758570261076,0.158464139771904,0.789319602239973,"UP"
"1726","NEDD4L",-0.158033247528119,0.0395245365953241,0.435846446346881,"DOWN"
"1727","VKORC1L1",2.2002576950321e-18,0.999999996682453,1,"UP"
"1728","NTRK3",-1.14561731661583e-16,0.999999992899638,1,"DOWN"
"1729","DAGLA",8.4291795009167e-19,0.999999998499193,1,"UP"
"1730","NMT1",-0.156423671912976,0.0191416051628706,0.322900648997472,"DOWN"
"1731","CALU",0,1,1,"DOWN"
"1732","SBF1",-0.0188080498138307,0.417520811245996,1,"DOWN"
"1733","UBE2O",-1.82885690582081e-18,0.999999997281331,1,"DOWN"
"1734","EFR3B",3.44101428854367e-18,0.999999995842567,1,"UP"
"1735","TAOK2",0,1,1,"DOWN"
"1736","CAND1",4.16674935145106e-18,0.99999999687018,1,"UP"
"1737","MLEC",1.51243959118454e-16,0.999999978160644,1,"UP"
"1738","ACAP2",-0.0227045493927762,0.619718110507994,1,"DOWN"
"1739","RPS9",-1.46875312373401e-18,0.999999997858872,1,"DOWN"
"1740","SNX12",8.09346897066387e-19,0.9999999992699,1,"UP"
"1741","EIF2S1",-3.99163069279263e-11,0.999984381763437,1,"DOWN"
"1742","RPL36",-6.82038190062112e-18,0.999999995846932,1,"DOWN"
"1743","RPS12-PS3;RPS12",-8.36664283126111e-20,0.999999999601983,1,"DOWN"
"1744","RPL17",3.68318911304661e-18,0.999999996584998,1,"UP"
"1745","NDUFB9",0.227883594234008,0.00337212421879072,0.120091486559688,"UP"
"1746","PPP2R1A",-0.0706785864993942,0.148184589514318,0.769053349915042,"DOWN"
"1747","USMG5",0.207087123576355,0.0593514602303021,0.509739714405243,"UP"
"1748","APOOL",0.0459310454001611,0.408598256162612,1,"UP"
"1749","NRBP1",-0.190748262326188,0.0027571865102637,0.110054458733624,"DOWN"
"1750","SND1",0.00272340364359702,0.827604414486564,1,"UP"
"1751","SNX3",0,1,1,"DOWN"
"1752","MTCH1",0.109902249636391,0.095350231961643,0.646465448275828,"UP"
"1753","MTCH2",0.100472196163443,0.143842696987907,0.756956021237996,"UP"
"1754","TRY10",0,1,1,"DOWN"
"1755","RTN1",0.0680720273494731,0.298838920943311,1,"UP"
"1756","NLGN2",0.200858554048218,0.0382173065114805,0.431591800530454,"UP"
"1757","NSF",-0.180384590740057,0.000442037868162883,0.0379616763143518,"DOWN"
"1758","NIPSNAP2",0.0963210691241105,0.107436050061055,0.661044908800488,"UP"
"1759","TUBB2A",1.06376810453947e-18,0.999999998751666,1,"UP"
"1760","SMAP2",0.0599232096695142,0.0960569700142698,0.646843615209732,"UP"
"1761","GRIA1",1.12993805855851e-17,0.999999998566133,1,"UP"
"1762","INPP5A",0.0611075437520206,0.0929038908427474,0.63476571188001,"UP"
"1763","DOC2A",0,1,1,"DOWN"
"1764","IGSF21",0.264940205347017,0.124117986099605,0.70636732302074,"UP"
"1765","RCAN1",-1.31103947688784e-16,0.999999983682415,1,"DOWN"
"1766","FSD1",-6.00057055847039e-18,0.999999996869184,1,"DOWN"
"1767","LNPK",0.062701159805543,0.108129472173825,0.661044908800488,"UP"
"1768","TPPP",6.75767310804627e-15,0.999999812411131,1,"UP"
"1769","NEO1",0.0568712054979419,0.365575060067487,1,"UP"
"1770","ADAM11",-4.56381378746872e-15,0.999999920659743,1,"DOWN"
"1771","OTUB1",-2.09496283145698e-18,0.999999997929375,1,"DOWN"
"1772","CCDC93",0,1,1,"DOWN"
"1773","MAP6",0.0899225526644171,0.15684370967948,0.789319602239973,"UP"
"1774","PDPR",-0.00209846227836993,0.860745686962473,1,"DOWN"
"1775","GALNT17",-9.6834706771243e-18,0.999999995031947,1,"DOWN"
"1776","CDC42BPB",-0.0356063588862577,0.391946186573149,1,"DOWN"
"1777","AHCYL1",0.0567384935270497,0.328781168477496,1,"UP"
"1778","EEF1D",3.76340530393267e-17,0.99999999139442,1,"UP"
"1779","GABBR2",0.0170666183282302,0.682365628618955,1,"UP"
"1780","VAT1L",-6.57336559451875e-18,0.999999998742796,1,"DOWN"
"1781","CADPS",-0.0621505227202055,0.340047044651473,1,"DOWN"
"1782","CADPS",0,1,1,"DOWN"
"1783","NSMF",-0.205137330802328,0.0032747970031129,0.120091486559688,"DOWN"
"1784","PHF24",9.17348044071354e-18,0.999999995846291,1,"UP"
"1785","NISCH",0,1,1,"DOWN"
"1786","ZDHHC17",-2.92263988091375e-19,0.999999999419964,1,"DOWN"
"1787","DNAJC6",-3.35408649561132e-16,0.999999955024203,1,"DOWN"
"1788","DAAM2",1.28742381803805e-15,0.99999992359556,1,"UP"
"1789","SNPH",0.111894014571209,0.10807222969982,0.661044908800488,"UP"
"1790","AVL9",-2.04312326130304e-19,0.99999999938135,1,"DOWN"
"1791","MFN2",0.0813816001534397,0.128327317844239,0.715904761359397,"UP"
"1792","UBE3C",0,1,1,"DOWN"
"1793","EPB41L2",0.0304511506441593,0.441613279861333,1,"UP"
"1794","PLXNA4",-3.03489315316498e-19,0.999999999066071,1,"DOWN"
"1795","OGDHL",0.110654494870066,0.0138581434231841,0.269936913188539,"UP"
"1796","SESTD1",-0.00531835377746242,0.78303034154052,1,"DOWN"
"1797","MOGS",0.00227449150766792,0.782720169134197,1,"UP"
"1798","SLC20A2",0,1,1,"DOWN"
"1799","PGRMC2",3.70529365574145e-17,0.999999988472878,1,"UP"
"1800","FBXO2",-5.50014644947956e-19,0.999999999448621,1,"DOWN"
"1801","CPM",0,1,1,"DOWN"
"1802","OPA3",0.186807845261706,0.00822401380672381,0.209495473849118,"UP"
"1803","DPP6",3.81180373862057e-16,0.999999973712156,1,"UP"
"1804","TECPR1",-0.0142086314170011,0.569493576505777,1,"DOWN"
"1805","EPN1",-8.19976770376003e-19,0.999999998887799,1,"DOWN"
"1806","ASPHD2",-0.0629006124637052,0.171455425704984,0.823567248216823,"DOWN"
"1807","TMCC2",-1.5300397519371e-19,0.999999999468161,1,"DOWN"
"1808","ZMPSTE24",0.111217517796295,0.108230359097892,0.661044908800488,"UP"
"1809","LRRC8A",0.000140788977903692,0.968433520880358,1,"UP"
"1810","MTDH",0.0771638134978589,0.106890442625103,0.661044908800488,"UP"
"1811","HAPLN4",1.02988900628958e-16,0.999999984266982,1,"UP"
"1812","VAC14",2.68994279771972e-18,0.999999995983394,1,"UP"
"1813","C2CD2L",0.00979267145344727,0.641173723743948,1,"UP"
"1814","MRPS7",0,1,1,"DOWN"
"1815","PIP4K2B",-7.73155040993619e-19,0.999999998086955,1,"DOWN"
"1816","ATG2B",-0.0164416373464882,0.621111726552445,1,"DOWN"
"1817","PDE10A",0.103011128740083,0.0447458437063633,0.458488523386614,"UP"
"1818","LRFN4",7.9936863190133e-18,0.999999991468311,1,"UP"
"1819","RBSN",2.05546538505041e-19,0.999999999672818,1,"UP"
"1820","MAPK15",-0.238560788033825,0.054530437220345,0.488856665409913,"DOWN"
"1821","CNKSR2",-1.05528594732368e-18,0.9999999985048,1,"DOWN"
"1822","SUPV3L1",5.79820166618669e-18,0.999999993749625,1,"UP"
"1823","GUCY1B1",9.62663989931238e-20,0.99999999981911,1,"UP"
"1824","TNC",1.61287371210136e-16,0.99999997425307,1,"UP"
"1825","AMIGO1",0,1,1,"DOWN"
"1826","PDE2A;GM45837",0.0543270167465228,0.0140016676918544,0.269936913188539,"UP"
"1827","ZER1",-0.0292520870242006,0.472365752418913,1,"DOWN"
"1828","THEM6",2.02126330345161e-16,0.999999976538098,1,"UP"
"1829","ANKFY1",0,1,1,"DOWN"
"1830","SLITRK5",0,1,1,"DOWN"
"1831","SLITRK1",0,1,1,"DOWN"
"1832","ZFYVE1",0,1,1,"DOWN"
"1833","NFASC",1.185395209372e-16,0.999999972638921,1,"UP"
"1834","NRCAM",8.08199453649566e-17,0.999999985114616,1,"UP"
"1835","PHB2",0.224563993573091,0.000932601908374518,0.060068041098486,"UP"
"1836","PDK1",0.118641570254402,0.0662204160673101,0.534692255968124,"UP"
"1837","GATD1",-1.11124186479286e-19,0.999999999626595,1,"DOWN"
"1838","TUFM",4.27285244397399e-18,0.999999996647619,1,"UP"
"1839","SVOP",-3.24697157760902e-17,0.999999987678354,1,"DOWN"
"1840","ENTPD3",0.0470560844956816,0.253154112586578,1,"UP"
"1841","PEF1",7.84438548058284e-18,0.999999999212554,1,"UP"
"1842","PLPPR1",0,1,1,"DOWN"
"1843","ACTBL2",-0.0947574493626918,0.277120584157372,1,"DOWN"
"1844","ERLIN2",0.014389659747447,0.709376090217999,1,"UP"
"1845","PSMD11",0,1,1,"DOWN"
"1846","SV2B",-0.0741586964824569,0.216086690840718,0.929271140884057,"DOWN"
"1847","KATNB1",0,1,1,"DOWN"
"1848","PICALM",0.132976641668545,0.00860959464602275,0.209495473849118,"UP"
"1849","ZNF365",1.74705065702092e-17,0.999999988381896,1,"UP"
"1850","OGT",-0.125554471818636,0.022507754297169,0.341106821808433,"DOWN"
"1851","CPT1C",1.40114798575739e-16,0.999999985084933,1,"UP"
"1852","EIF4B",0,1,1,"DOWN"
"1853","PLGRKT",0.162166296503823,0.0451007537423406,0.458488523386614,"UP"
"1854","ENPP6",0.0350837123058147,0.55740198311817,1,"UP"
"1855","SYNPR",-2.1094588050485e-14,0.999999602769674,1,"DOWN"
"1856","AARS",-2.18339170315573e-17,0.999999992114372,1,"DOWN"
"1857","LRRC8D",3.49837402690979e-16,0.999999948328574,1,"UP"
"1858","CAMK4",-1.13726888525474e-18,0.999999998381424,1,"DOWN"
"1859","ARL15",2.17827126213114e-18,0.999999999060294,1,"UP"
"1860","BOLA2",-0.126560409194702,0.124125238837096,0.70636732302074,"DOWN"
"1861","FLRT3",0.0994906526954311,0.181639827471527,0.845266454933181,"UP"
"1862","GPT2",0.275249508628554,0.0823488581210948,0.592326558160362,"UP"
"1863","PHYHIPL",-0.00344020627340172,0.865805464486394,1,"DOWN"
"1864","CCNY",3.90336914849206e-19,0.999999999037045,1,"UP"
"1865","TIMM29",0.0431966299477181,0.375498006206358,1,"UP"
"1866","SLC5A7",-0.0349130298548269,0.434445444359022,1,"DOWN"
"1867","HPCAL4",-0.0230193336608669,0.512791279735793,1,"DOWN"
"1868","MEGF9",0,1,1,"DOWN"
"1869","STX7",2.96551751799548e-12,0.999993176673575,1,"UP"
"1870","PACSIN2",-0.209758254716369,0.0276565058224291,0.385020943382444,"DOWN"
"1871","WDR48",-2.95311438370658e-19,0.999999998830572,1,"DOWN"
"1872","TIPRL",-0.0718069011470361,0.432511937946719,1,"DOWN"
"1873","SLC25A12",0.136596268227474,0.114842716076258,0.683748439832176,"UP"
"1874","ATL1",0.0404610442134804,0.319405557565478,1,"UP"
"1875","VAPB",0.0393544721768204,0.365962056798948,1,"UP"
"1876","ECHS1",0.0511554782208281,0.465104741736614,1,"UP"
"1877","RAB39B",-9.86210556508405e-20,0.999999999744984,1,"DOWN"
"1878","DCAKD",5.94140016945492e-16,0.999999946109645,1,"UP"
"1879","ATCAY",-6.43148348357726e-19,0.99999999949624,1,"DOWN"
"1880","MAIP1",0.0434231961050644,0.56026332245131,1,"UP"
"1881","PGS1",0.0671272288641238,0.202705728867779,0.894810024316646,"UP"
"1882","RAB9B",0.0791315811865686,0.170645290988299,0.822406192558034,"UP"
"1883","GABRA5",0,1,1,"DOWN"
"1884","TMEM175",0,1,1,"DOWN"
"1885","NIPA1",6.16762504077949e-20,0.999999999733959,1,"UP"
"1886","TBC1D10B",0.0277026593252892,0.344708968105007,1,"UP"
"1887","ELMO2",0,1,1,"DOWN"
"1888","GANAB",-5.9737802554795e-16,0.999999953590878,1,"DOWN"
"1889","FAM49A",-3.01418832419276e-17,0.999999992447572,1,"DOWN"
"1890","MAL2",0.0800102540318035,0.192440047527564,0.873998549187686,"UP"
"1891","COMTD1",0.0454523728804005,0.391717545272065,1,"UP"
"1892","IARS2",0.0648195324332439,0.100030007164614,0.650861696021478,"UP"
"1893","PEX5L",-0.111341405164588,0.027826119034719,0.385020943382444,"DOWN"
"1894","PFN1",-0.23358252660292,6.67869478557627e-08,6.0483776262446e-05,"DOWN"
"1895","PRUNE1",8.44265863569593e-16,0.999999915186222,1,"UP"
"1896","ADGRB3",2.15789591734438e-16,0.999999985215501,1,"UP"
"1897","DLGAP2",4.29438229193014e-17,0.999999984665944,1,"UP"
"1898","PSMD5",-2.4738987553758e-19,0.999999999087526,1,"DOWN"
"1899","PLXNA2",0.187049686444425,0.0046585483163091,0.145091536036856,"UP"
"1900","AHSA1",-1.11801011152764e-16,0.999999986545075,1,"DOWN"
"1901","MRPS27",0.0120385860231471,0.673509197000681,1,"UP"
"1902","IPO5",-0.0258955670839967,0.536218283373748,1,"DOWN"
"1903","BAIAP2",2.60322321939613e-18,0.999999996821438,1,"UP"
"1904","PDHX",0.0107783373609272,0.646935311375958,1,"UP"
"1905","EEA1",-5.38728847899704e-16,0.999999965648363,1,"DOWN"
"1906","PRKACA",0.15609126198162,0.000209022165600069,0.0240979347504952,"UP"
"1907","NCEH1",1.71226566325882e-18,0.999999995633941,1,"UP"
"1908","CPNE4",1.47037277232969e-18,0.999999999475802,1,"UP"
"1909","SLC9A7",0.0342469835154004,0.268105051498344,1,"UP"
"1910","LRFN3",0,1,1,"DOWN"
"1911","HSPA13",0,1,1,"DOWN"
"1912","ME3",-4.87423264814863e-18,0.999999995747515,1,"DOWN"
"1913","DLAT",0.00681487335233523,0.764606493495312,1,"UP"
"1914","CKAP4",0.0256797508699668,0.469154502046777,1,"UP"
"1915","HADHA",0.126524025345161,0.32106028027896,1,"UP"
"1916","SPATA2L",0,1,1,"DOWN"
"1917","ARMC6",0,1,1,"DOWN"
"1918","KBTBD11",-0.104764694603824,0.0585311914731563,0.507270326100688,"DOWN"
"1919","PFN2",-0.441217616690147,2.30151639567539e-05,0.00501730574257235,"DOWN"
"1920","NARS",-6.29991043928903e-18,0.999999994140693,1,"DOWN"
"1921","RPL24",-3.7107804372184e-17,0.999999988642199,1,"DOWN"
"1922","RCN2",1.71409849374712e-15,0.999999893833874,1,"UP"
"1923","DPCD",0.0772494946022441,0.111136743323759,0.667291378346468,"UP"
"1924","DAAM1",1.76554154867872e-16,0.999999961693202,1,"UP"
"1925","DMXL2",-0.114189273032902,0.0698886958471801,0.548655302024677,"DOWN"
"1926","RGS7BP",1.74902318023146e-16,0.9999999680648,1,"UP"
"1927","FAM177A1",0,1,1,"DOWN"
"1928","PALM2",2.46240186877161e-17,0.999999988520993,1,"UP"
"1929","SCFD1",6.00418654312482e-20,0.999999999634502,1,"UP"
"1930","SFXN5",0.16475301606688,0.260799534987633,1,"UP"
"1931","PDE1A",-2.56689887127073e-18,0.999999997600331,1,"DOWN"
"1932","VAMP4",0.0356783531048455,0.484263527406504,1,"UP"
"1933","AP3S2",0,1,1,"DOWN"
"1934","CPNE3",0.0746282899227545,0.205678019769997,0.903707764384763,"UP"
"1935","TCP11L1",0,1,1,"DOWN"
"1936","NDRG4",9.05854808710595e-19,0.999999997642929,1,"UP"
"1937","PTGES2",0.130508530925124,0.00686914229830734,0.19467149273403,"UP"
"1938","RAP2C;RAP2A",0.0631849852941573,0.314435093625183,1,"UP"
"1939","QDPR",-6.61240586633336e-17,0.99999997344953,1,"DOWN"
"1940","STX16",-1.01587379721604e-17,0.999999993660809,1,"DOWN"
"1941","PPME1",-4.75384493286534e-18,0.999999996985625,1,"DOWN"
"1942","PSMC2",7.2799540493866e-18,0.999999998078083,1,"UP"
"1943","MAOB",0.176653244034376,0.158404764751184,0.789319602239973,"UP"
"1944","CAMK1D",-0.123984703579534,0.153450676240622,0.779353434526745,"DOWN"
"1945","ALDH5A1",-2.14187143378495e-18,0.999999997396967,1,"DOWN"
"1946","RAB31",0.0975991021714313,0.00855686637785876,0.209495473849118,"UP"
"1947","ACAA2",3.20262673215648e-15,0.999999873439685,1,"UP"
"1948","ETF1",-0.0335953870457816,0.397624433970208,1,"DOWN"
"1949","RAB5C",0.102019294522703,0.000639798706660081,0.0464920393506325,"UP"
"1950","PGAM5",0.03614784324865,0.381696449635382,1,"UP"
"1951","VPS13C",-0.00136216522808122,0.860478646494993,1,"DOWN"
"1952","SLC7A14",2.9148826493665e-19,0.999999999588343,1,"UP"
"1953","BRI3BP",0.189869261368202,0.0563019647326137,0.494238821430811,"UP"
"1954","RAB7A",0.0571540266612441,0.0437891709605361,0.456945791262232,"UP"
"1955","SLC44A2",0.0411617707760783,0.488016108352365,1,"UP"
"1956","TNR",7.7990715820055e-17,0.999999995001499,1,"UP"
"1957","CARS2",0,1,1,"DOWN"
"1958","RHOF",0,1,1,"DOWN"
"1959","LRRC4C",2.1990188347482e-09,0.999930659509466,1,"UP"
"1960","MAP1S",-0.0901532395526987,0.152766510985313,0.77727161962725,"DOWN"
"1961","CAMKK2",0,1,1,"DOWN"
"1962","VPS26B",-1.98568920835856e-19,0.999999999768146,1,"DOWN"
"1963","TMX4",3.76632322088694e-14,0.999999494627353,1,"UP"
"1964","ASRGL1",-0.0958059259567153,0.239253707720846,0.980788530780541,"DOWN"
"1965","PIN1",-0.176160833578537,0.00339002079208716,0.120091486559688,"DOWN"
"1966","LNPEP",2.23523150516093e-16,0.999999954708914,1,"UP"
"1967","SLC39A6",0.187256888594964,0.0631125355314237,0.521460424769839,"UP"
"1968","RAC1;RAC2",0.127204078292425,0.0278712973134029,0.385020943382444,"UP"
"1969","CPNE1",2.05799429868542e-17,0.999999987004496,1,"UP"
"1970","PREPL",-0.0422031750700489,0.484573869923939,1,"DOWN"
"1971","GFM2",0.147203436561961,0.0761867378981563,0.573336566800325,"UP"
"1972","CCZ1",0,1,1,"DOWN"
"1973","ATP5C1;ATP5F1C",0.115366814120173,0.158476659729903,0.789319602239973,"UP"
"1974","PIP4K2C",-0.133568984171046,0.0109731010493728,0.244864317904902,"DOWN"
"1975","GPR158",6.83384490567882e-15,0.999999773774314,1,"UP"
"1976","GABRB3",0.0707875853407494,0.392628842455707,1,"UP"
"1977","SARS",-2.87567600454902e-15,0.99999990879981,1,"DOWN"
"1978","ATP9A",1.70097889415099e-15,0.999999878980431,1,"UP"
"1979","AIDA",0,1,1,"DOWN"
"1980","ENDOD1",0,1,1,"DOWN"
"1981","HEATR5B",0,1,1,"DOWN"
"1982","LMBRD2",8.46245141756758e-18,0.999999991868254,1,"UP"
"1983","NADK2",-0.0706336288537901,0.224560082882773,0.947540611896093,"DOWN"
"1984","CLMN",-9.18527892690361e-15,0.999999871304282,1,"DOWN"
"1985","FAM126B",-1.79900502854326e-19,0.999999999421713,1,"DOWN"
"1986","VPS52",-3.09442107052554e-16,0.999999930772489,1,"DOWN"
"1987","PCYOX1L",0.0170821072801895,0.426282008392306,1,"UP"
"1988","EFHD2",9.54112575767179e-19,0.999999999789504,1,"UP"
"1989","SCAI",0.102361886092792,0.18827752556382,0.863395643119524,"UP"
"1990","SHISA4",0,1,1,"DOWN"
"1991","RAC3",0.116421273196563,0.0305212964744531,0.403465332983082,"UP"
"1992","PGM2L1",-9.40259727457988e-18,0.999999997895149,1,"DOWN"
"1993","RYDEN",0,1,1,"DOWN"
"1994","IMMT",0.131160379819834,0.116396348057606,0.688658142787587,"UP"
"1995","ACAT2;ACAT3",-1.50504605322926e-17,0.999999995311606,1,"DOWN"
"1996","AP1G1",-6.08331309171058e-17,0.999999990744368,1,"DOWN"
"1997","PPM1E",-0.173204192025709,0.0013810500775349,0.0767430572496846,"DOWN"
"1998","WDR37",-0.0765134270681061,0.103352470843833,0.656504406826834,"DOWN"
"1999","DCTN4",-8.28447893389085e-18,0.999999993365958,1,"DOWN"
"2000","TTC19",7.37605949964907e-13,0.999997533721377,1,"UP"
"2001","PPP1CC",-0.0777148407788573,0.000379394464699887,0.0337452758282174,"DOWN"
"2002","VWA8",0,1,1,"DOWN"
"2003","VPS53",-3.25707707895014e-16,0.999999965307892,1,"DOWN"
"2004","TXNL1",0,1,1,"DOWN"
"2005","SNX30",1.13664976064847e-17,0.999999991006114,1,"UP"
"2006","DTNA",-3.71047708954083e-14,0.999999632898441,1,"DOWN"
"2007","RELL2",0.0285456750103802,0.520957990001886,1,"UP"
"2008","PCDH1",2.01796613859602e-15,0.999999951788259,1,"UP"
"2009","AKR7A2",-0.0373194308244004,0.369632888356778,1,"DOWN"
"2010","EPRS",-0.087731523461509,0.12019115944723,0.696410164536962,"DOWN"
"2011","PPP1R9B",-0.30887678074371,3.46652179777272e-10,9.8241227748879e-07,"DOWN"
"2012","LONP1",4.14197553853916e-18,0.999999994689956,1,"UP"
"2013","OGT",-0.0434683897476553,0.0744901970995302,0.570554644810996,"DOWN"
"2014","PPP3CA",-0.144418269514985,3.02034954161897e-06,0.000951074511216463,"DOWN"
"2015","TRIM32",1.91213924258107e-18,0.99999999951342,1,"UP"
